ano;estado;uf;partido;part;id;ideol;estruturacao;candleg;candexec;coligacao;votos/leg;votos/exec;eleitorado;pib;pib_cat;idh;idh_cat
2002.00;DF;47.00;PTC;36.00;PTC2002DF;2.00;;0.25;0.00;1.00;3854.00;0.00;1518437.00;56138.00;3.00;0.73;3.00
2002.00;DF;47.00;PTN;37.00;PTN2002DF;2.00;;0.17;0.00;1.00;3113.00;0.00;1518437.00;56138.00;3.00;0.73;3.00
2002.00;DF;47.00;PV;38.00;PV2002DF;1.00;;0.25;0.00;1.00;3812.00;0.00;1518437.00;56138.00;3.00;0.73;3.00
2002.00;ES;48.00;PAN;2.00;PAN2002ES;2.00;;0.60;0.00;1.00;22001.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PCdoB;3.00;PCdoB2002ES;1.00;;0.03;0.00;1.00;10553.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PCO;5.00;PCO2002ES;1.00;;0.07;1.00;0.00;577.00;6099.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PDT;6.00;PDT2002ES;1.00;;0.57;0.00;1.00;110504.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PFL;8.00;PFL2002ES;2.00;;0.53;1.00;0.00;186033.00;31104.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PGT;9.00;PGT2002ES;2.00;;0.40;0.00;1.00;66025.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PHS;10.00;PHS2002ES;1.00;;0.03;0.00;1.00;1089.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PL;11.00;PL2002ES;2.00;;0.73;0.00;1.00;131276.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PMDB;12.00;PMDB2002ES;0.00;;0.53;0.00;1.00;139608.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PMN;13.00;PMN2002ES;1.00;;0.67;0.00;1.00;67282.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PPB;15.00;PPB2002ES;2.00;;0.50;0.00;1.00;164679.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PPS;17.00;PPS2002ES;1.00;;0.73;0.00;0.00;114206.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PRONA;20.00;PRONA2002ES;2.00;;0.37;0.00;1.00;2702.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PRP;22.00;PRP2002ES;1.00;;0.03;0.00;1.00;1533.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PRTB;23.00;PRTB2002ES;2.00;;0.13;0.00;1.00;15803.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PSB;24.00;PSB2002ES;1.00;;1.67;1.00;1.00;134731.00;820949.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PSC;25.00;PSC2002ES;2.00;;0.50;0.00;1.00;23571.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PSD;26.00;PSD2002ES;2.00;;0.03;0.00;1.00;2191.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PSDB;27.00;PSDB2002ES;0.00;;0.37;1.00;1.00;101915.00;22987.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PSDC;28.00;PSDC2002ES;2.00;;0.03;0.00;1.00;2077.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PSL;29.00;PSL2002ES;2.00;;0.33;0.00;1.00;11137.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PST;31.00;PST2002ES;2.00;;0.07;0.00;1.00;836.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PSTU;32.00;PSTU2002ES;1.00;;0.03;1.00;0.00;1515.00;5648.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PT;33.00;PT2002ES;1.00;;0.83;0.00;1.00;159622.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PTdoB;34.00;PTdoB2002ES;2.00;;0.00;0.00;1.00;146.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PTB;35.00;PTB2002ES;2.00;;0.97;1.00;1.00;145500.00;631326.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PTC;36.00;PTC2002ES;2.00;;0.23;0.00;1.00;31035.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PTN;37.00;PTN2002ES;2.00;;0.07;1.00;0.00;660.00;3138.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;ES;48.00;PV;38.00;PV2002ES;1.00;;0.10;0.00;1.00;9079.00;0.00;2146425.00;26756.00;2.00;0.64;2.00
2002.00;GO;49.00;PAN;2.00;PAN2002GO;2.00;;0.34;0.00;1.00;9000.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PCdoB;3.00;PCdoB2002GO;1.00;;0.22;0.00;1.00;32197.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PCO;5.00;PCO2002GO;1.00;0.00;0.00;0.00;1.00;316.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PDT;6.00;PDT2002GO;1.00;;0.71;0.00;1.00;52062.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PFL;8.00;PFL2002GO;2.00;;0.73;0.00;1.00;249670.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PGT;9.00;PGT2002GO;2.00;;0.17;1.00;1.00;14152.00;10672.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PHS;10.00;PHS2002GO;1.00;;0.12;0.00;1.00;13174.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PL;11.00;PL2002GO;2.00;;0.78;0.00;0.00;109006.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PMDB;12.00;PMDB2002GO;0.00;;1.20;1.00;0.00;514096.00;833554.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PMN;13.00;PMN2002GO;1.00;;0.15;0.00;1.00;5739.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PPB;15.00;PPB2002GO;2.00;;0.63;0.00;1.00;228679.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PPS;17.00;PPS2002GO;1.00;;0.56;0.00;1.00;71491.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PRP;22.00;PRP2002GO;1.00;;0.49;0.00;1.00;46439.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PRTB;23.00;PRTB2002GO;2.00;;0.07;0.00;1.00;859.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PSB;24.00;PSB2002GO;1.00;;0.24;0.00;1.00;47335.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PSC;25.00;PSC2002GO;2.00;;0.46;0.00;1.00;63749.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PSD;26.00;PSD2002GO;2.00;;0.22;0.00;1.00;37058.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PSDB;27.00;PSDB2002GO;0.00;;0.93;1.00;1.00;629368.00;1301554.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PSDC;28.00;PSDC2002GO;2.00;;0.15;0.00;1.00;34187.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PSL;29.00;PSL2002GO;2.00;;0.12;0.00;1.00;16256.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PST;31.00;PST2002GO;2.00;;0.63;0.00;1.00;96300.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PSTU;32.00;PSTU2002GO;1.00;;0.02;1.00;0.00;2652.00;3087.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PT;33.00;PT2002GO;1.00;;1.68;1.00;1.00;248017.00;385524.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PTdoB;34.00;PTdoB2002GO;2.00;;0.12;0.00;1.00;12743.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PTB;35.00;PTB2002GO;2.00;;0.34;1.00;0.00;54676.00;7456.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PTC;36.00;PTC2002GO;2.00;;0.10;0.00;1.00;2621.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PTN;37.00;PTN2002GO;2.00;;0.49;0.00;1.00;19304.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;GO;49.00;PV;38.00;PV2002GO;1.00;;0.10;0.00;1.00;13382.00;0.00;3365846.00;37416.00;3.00;0.62;2.00
2002.00;MA;50.00;PAN;2.00;PAN2002MA;2.00;;0.55;0.00;1.00;34867.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PCdoB;3.00;PCdoB2002MA;1.00;;0.07;0.00;1.00;11273.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PDT;6.00;PDT2002MA;1.00;;0.93;1.00;1.00;290556.00;896930.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PFL;8.00;PFL2002MA;2.00;;0.98;1.00;1.00;752158.00;1076893.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PGT;9.00;PGT2002MA;2.00;;0.19;0.00;1.00;20889.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PHS;10.00;PHS2002MA;1.00;;0.24;0.00;1.00;8420.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PL;11.00;PL2002MA;2.00;;0.33;0.00;1.00;53894.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PMDB;12.00;PMDB2002MA;0.00;;0.52;0.00;1.00;162245.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PMN;13.00;PMN2002MA;1.00;;0.12;0.00;1.00;3109.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PPB;15.00;PPB2002MA;2.00;;0.24;0.00;1.00;33969.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PPS;17.00;PPS2002MA;1.00;;0.40;0.00;1.00;51685.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PRP;22.00;PRP2002MA;1.00;;0.10;0.00;0.00;5184.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PRTB;23.00;PRTB2002MA;2.00;;0.55;0.00;1.00;61615.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PSB;24.00;PSB2002MA;1.00;;0.64;0.00;0.00;93282.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PSC;25.00;PSC2002MA;2.00;;0.29;0.00;1.00;40160.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PSD;26.00;PSD2002MA;2.00;;0.48;0.00;1.00;301128.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PSDB;27.00;PSDB2002MA;0.00;;0.45;1.00;0.00;190579.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PSDC;28.00;PSDC2002MA;2.00;;0.19;0.00;1.00;27946.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PSL;29.00;PSL2002MA;2.00;;0.02;0.00;1.00;4901.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PST;31.00;PST2002MA;2.00;;0.05;0.00;1.00;1205.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PSTU;32.00;PSTU2002MA;1.00;;0.02;1.00;0.00;2704.00;8391.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PT;33.00;PT2002MA;1.00;;0.76;1.00;1.00;131587.00;127082.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PTdoB;34.00;PTdoB2002MA;2.00;;0.24;0.00;1.00;16375.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PTB;35.00;PTB2002MA;2.00;;0.55;0.00;1.00;80344.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PTC;36.00;PTC2002MA;2.00;;0.05;0.00;1.00;2014.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PTN;37.00;PTN2002MA;2.00;;0.67;0.00;1.00;12259.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MA;50.00;PV;38.00;PV2002MA;1.00;;0.29;0.00;1.00;21913.00;0.00;3391814.00;15449.00;2.00;0.48;0.00
2002.00;MG;51.00;PAN;2.00;PAN2002MG;2.00;;0.04;0.00;1.00;6054.00;0.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PCdoB;3.00;PCdoB2002MG;1.00;;0.05;0.00;1.00;77897.00;0.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PCO;5.00;PCO2002MG;1.00;0.00;0.19;1.00;0.00;6809.00;10110.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PDT;6.00;PDT2002MG;1.00;;0.61;0.00;0.00;686313.00;0.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PFL;8.00;PFL2002MG;2.00;;0.42;0.00;1.00;833328.00;0.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PGT;9.00;PGT2002MG;2.00;;0.57;0.00;0.00;23580.00;0.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PHS;10.00;PHS2002MG;1.00;;0.23;0.00;1.00;38620.00;0.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PL;11.00;PL2002MG;2.00;;0.58;0.00;1.00;799675.00;0.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PMDB;12.00;PMDB2002MG;0.00;;0.52;1.00;0.00;1074410.00;612732.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PMN;13.00;PMN2002MG;1.00;;0.40;0.00;0.00;123959.00;0.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PPB;15.00;PPB2002MG;2.00;;0.30;0.00;1.00;493748.00;0.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PPS;17.00;PPS2002MG;1.00;;0.52;0.00;0.00;305229.00;0.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PRP;22.00;PRP2002MG;1.00;;0.19;0.00;1.00;19217.00;0.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PRTB;23.00;PRTB2002MG;2.00;;0.43;0.00;1.00;247935.00;0.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PSB;24.00;PSB2002MG;1.00;;0.45;1.00;0.00;440117.00;418803.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PSC;25.00;PSC2002MG;2.00;;0.12;0.00;1.00;14313.00;0.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PSD;26.00;PSD2002MG;2.00;;0.22;0.00;1.00;150833.00;0.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PSDB;27.00;PSDB2002MG;0.00;;0.42;1.00;1.00;1215469.00;5282043.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PSDC;28.00;PSDC2002MG;2.00;;0.01;1.00;1.00;4477.00;2372.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PSL;29.00;PSL2002MG;2.00;;0.01;0.00;1.00;7949.00;0.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PST;31.00;PST2002MG;2.00;;0.51;0.00;1.00;299297.00;0.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PSTU;32.00;PSTU2002MG;1.00;0.00;0.16;1.00;0.00;18216.00;18265.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PT;33.00;PT2002MG;1.00;;0.82;1.00;1.00;1838216.00;2813857.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PTdoB;34.00;PTdoB2002MG;2.00;;0.08;0.00;1.00;5461.00;0.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PTB;35.00;PTB2002MG;2.00;;0.81;0.00;0.00;693936.00;0.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PTC;36.00;PTC2002MG;2.00;;0.04;0.00;0.00;8131.00;0.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PTN;37.00;PTN2002MG;2.00;;0.32;0.00;1.00;40546.00;0.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MG;51.00;PV;38.00;PV2002MG;1.00;;0.32;0.00;1.00;90176.00;0.00;12680380.00;127782.00;4.00;0.62;2.00
2002.00;MS;52.00;PCdoB;3.00;PCdoB2002MS;1.00;;0.04;0.00;1.00;1113.00;0.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PCO;5.00;PCO2002MS;1.00;;0.04;0.00;0.00;230.00;0.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PDT;6.00;PDT2002MS;1.00;;0.50;1.00;1.00;112091.00;55350.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PFL;8.00;PFL2002MS;2.00;;0.29;0.00;1.00;40158.00;0.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PGT;9.00;PGT2002MS;2.00;;0.17;0.00;1.00;2391.00;0.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PHS;10.00;PHS2002MS;1.00;;0.17;0.00;1.00;18586.00;0.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PL;11.00;PL2002MS;2.00;;0.38;0.00;1.00;78109.00;0.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PMDB;12.00;PMDB2002MS;0.00;;0.67;0.00;1.00;143166.00;0.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PMN;13.00;PMN2002MS;1.00;;0.88;0.00;1.00;54749.00;0.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PPB;15.00;PPB2002MS;2.00;;0.25;0.00;1.00;19164.00;0.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PPS;17.00;PPS2002MS;1.00;;0.67;0.00;1.00;57124.00;0.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PRONA;20.00;PRONA2002MS;2.00;;0.25;0.00;1.00;2530.00;0.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PRP;22.00;PRP2002MS;1.00;;0.54;0.00;1.00;2935.00;0.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PRTB;23.00;PRTB2002MS;2.00;;0.04;0.00;1.00;6737.00;0.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PSB;24.00;PSB2002MS;1.00;;0.75;1.00;1.00;21967.00;18222.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PSC;25.00;PSC2002MS;2.00;;0.04;0.00;1.00;220.00;0.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PSD;26.00;PSD2002MS;2.00;;0.13;0.00;1.00;21570.00;0.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PSDB;27.00;PSDB2002MS;0.00;;0.42;1.00;1.00;126372.00;947938.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PSDC;28.00;PSDC2002MS;2.00;;0.08;0.00;1.00;773.00;0.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PSL;29.00;PSL2002MS;2.00;;0.13;0.00;1.00;58818.00;0.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PST;31.00;PST2002MS;2.00;;0.71;0.00;1.00;32840.00;0.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PT;33.00;PT2002MS;1.00;;0.71;1.00;1.00;201688.00;1091388.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PTdoB;34.00;PTdoB2002MS;2.00;;0.08;0.00;1.00;18002.00;0.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PTB;35.00;PTB2002MS;2.00;;0.33;1.00;1.00;68044.00;22488.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PTC;36.00;PTC2002MS;2.00;;0.00;1.00;0.00;295.00;1619.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PTN;37.00;PTN2002MS;2.00;;0.08;0.00;1.00;800.00;0.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MS;52.00;PV;38.00;PV2002MS;1.00;;0.38;0.00;1.00;6352.00;0.00;1411773.00;15154.00;1.00;0.61;2.00
2002.00;MT;53.00;PAN;2.00;PAN2002MT;2.00;;0.25;0.00;1.00;1499.00;0.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PCdoB;3.00;PCdoB2002MT;1.00;;0.04;0.00;1.00;12026.00;0.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PDT;6.00;PDT2002MT;1.00;;0.29;0.00;1.00;19782.00;0.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PFL;8.00;PFL2002MT;2.00;;0.54;0.00;0.00;140887.00;0.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PGT;9.00;PGT2002MT;2.00;;0.33;1.00;0.00;979.00;715.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PHS;10.00;PHS2002MT;1.00;;0.42;0.00;1.00;4464.00;0.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PL;11.00;PL2002MT;2.00;;0.46;0.00;1.00;111440.00;0.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PMDB;12.00;PMDB2002MT;0.00;;0.92;0.00;0.00;136228.00;0.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PMN;13.00;PMN2002MT;1.00;;0.21;0.00;1.00;33550.00;0.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PPB;15.00;PPB2002MT;2.00;;0.83;0.00;0.00;57581.00;0.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PPS;17.00;PPS2002MT;1.00;;0.58;1.00;0.00;124446.00;619655.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PRP;22.00;PRP2002MT;1.00;;0.13;0.00;1.00;2903.00;0.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PRTB;23.00;PRTB2002MT;2.00;;0.08;0.00;1.00;1104.00;0.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PSB;24.00;PSB2002MT;1.00;;0.88;1.00;1.00;114182.00;14287.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PSC;25.00;PSC2002MT;2.00;;0.08;0.00;1.00;3163.00;0.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PSD;26.00;PSD2002MT;2.00;;0.17;0.00;1.00;3245.00;0.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PSDB;27.00;PSDB2002MT;0.00;;0.83;1.00;0.00;307836.00;360296.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PSDC;28.00;PSDC2002MT;2.00;;0.46;0.00;1.00;14775.00;0.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PSL;29.00;PSL2002MT;2.00;;0.25;0.00;0.00;4093.00;0.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PST;31.00;PST2002MT;2.00;;0.00;0.00;0.00;0.00;0.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PT;33.00;PT2002MT;1.00;;1.08;1.00;1.00;116438.00;227598.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PTdoB;34.00;PTdoB2002MT;2.00;;0.17;0.00;1.00;681.00;0.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PTB;35.00;PTB2002MT;2.00;;0.33;0.00;1.00;60393.00;0.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PTC;36.00;PTC2002MT;2.00;;0.21;0.00;1.00;840.00;0.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PTN;37.00;PTN2002MT;2.00;;0.21;0.00;1.00;2895.00;0.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;MT;53.00;PV;38.00;PV2002MT;1.00;;0.21;0.00;1.00;3190.00;0.00;1730022.00;20941.00;2.00;0.60;2.00
2002.00;PA;54.00;PCdoB;3.00;PCdoB2002PA;1.00;;0.10;0.00;1.00;37914.00;0.00;3569333.00;25659.00;2.00;0.52;1.00
2002.00;PA;54.00;PDT;6.00;PDT2002PA;1.00;;0.98;0.00;0.00;139697.00;0.00;3569333.00;25659.00;2.00;0.52;1.00
2002.00;PA;54.00;PFL;8.00;PFL2002PA;2.00;;0.20;0.00;1.00;14885.00;0.00;3569333.00;25659.00;2.00;0.52;1.00
2002.00;PA;54.00;PGT;9.00;PGT2002PA;2.00;;0.22;0.00;1.00;4779.00;0.00;3569333.00;25659.00;2.00;0.52;1.00
2002.00;PA;54.00;PHS;10.00;PHS2002PA;1.00;;0.37;0.00;1.00;7006.00;0.00;3569333.00;25659.00;2.00;0.52;1.00
2002.00;PA;54.00;PL;11.00;PL2002PA;2.00;;0.63;0.00;1.00;269536.00;0.00;3569333.00;25659.00;2.00;0.52;1.00
2002.00;PA;54.00;PMDB;12.00;PMDB2002PA;0.00;;1.00;1.00;0.00;498258.00;41805.00;3569333.00;25659.00;2.00;0.52;1.00
2002.00;PA;54.00;PMN;13.00;PMN2002PA;1.00;;0.12;0.00;1.00;3311.00;0.00;3569333.00;25659.00;2.00;0.52;1.00
2002.00;PA;54.00;PPB;15.00;PPB2002PA;2.00;;0.51;0.00;1.00;147513.00;0.00;3569333.00;25659.00;2.00;0.52;1.00
2002.00;PA;54.00;PPS;17.00;PPS2002PA;1.00;;0.61;0.00;1.00;65186.00;0.00;3569333.00;25659.00;2.00;0.52;1.00
2002.00;PA;54.00;PRONA;20.00;PRONA2002PA;2.00;;0.00;0.00;1.00;976.00;0.00;3569333.00;25659.00;2.00;0.52;1.00
